NACE,Industrial Ecosystem,Horizontal code or not,NACE (Level 2),TIME_PERIOD,geo,Value added weight,Industrial Ecosystem&NACE&Horizontal code or not,Horizontal NACE code,Turnover weight,Persons employed weight,Employees in FTEs weight,Amount of Enterprises weight
F42,Construction,TRUE,F42,2019,LV,0.020421589,ConstructionN77TRUE,N77,0.020421589,0.020421589,0.020421589,0.020421589
F43,Construction,TRUE,F43,2019,LV,0.084426374,ConstructionN77TRUE,N77,0.084426374,0.084426374,0.084426374,0.084426374
M71,Construction,TRUE,M71,2019,LV,0.004243764,ConstructionN77TRUE,N77,0.004243764,0.004243764,0.004243764,0.004243764
N81,Construction,TRUE,N81,2019,LV,0.005865128,ConstructionN77TRUE,N77,0.005865128,0.005865128,0.005865128,0.005865128
C31,Construction,TRUE,C31,2019,LV,0.00018555,ConstructionN77TRUE,N77,0.00018555,0.00018555,0.00018555,0.00018555
F41,Construction,TRUE,F41,2020,LV,0.039792004,ConstructionN77TRUE,N77,0.039792004,0.039792004,0.039792004,0.039792004
F42,Construction,TRUE,F42,2020,LV,0.023173882,ConstructionN77TRUE,N77,0.023173882,0.023173882,0.023173882,0.023173882
F43,Construction,TRUE,F43,2020,LV,0.089158384,ConstructionN77TRUE,N77,0.089158384,0.089158384,0.089158384,0.089158384
M71,Construction,TRUE,M71,2020,LV,0.003818951,ConstructionN77TRUE,N77,0.003818951,0.003818951,0.003818951,0.003818951
N81,Construction,TRUE,N81,2020,LV,0.002727726,ConstructionN77TRUE,N77,0.002727726,0.002727726,0.002727726,0.002727726
C31,Construction,TRUE,C31,2020,LV,0.001019798,ConstructionN77TRUE,N77,0.001019798,0.001019798,0.001019798,0.001019798
F41,Construction,TRUE,F41,2021,LV,0.035782478,ConstructionN77TRUE,N77,0.035782478,0.035782478,0.035782478,0.035782478
F42,Construction,TRUE,F42,2021,LV,0.02093689,ConstructionN77TRUE,N77,0.02093689,0.02093689,0.02093689,0.02093689
F43,Construction,TRUE,F43,2021,LV,0.082378837,ConstructionN77TRUE,N77,0.082378837,0.082378837,0.082378837,0.082378837
M71,Construction,TRUE,M71,2021,LV,0.00386297,ConstructionN77TRUE,N77,0.00386297,0.00386297,0.00386297,0.00386297
N81,Construction,TRUE,N81,2021,LV,0.003119406,ConstructionN77TRUE,N77,0.003119406,0.003119406,0.003119406,0.003119406
C31,Construction,TRUE,C31,2021,LV,0.00124834,ConstructionN77TRUE,N77,0.00124834,0.00124834,0.00124834,0.00124834
F41,Construction,TRUE,F41,2022,LV,0.032529553,ConstructionN77TRUE,N77,0.032529553,0.032529553,0.032529553,0.032529553
F42,Construction,TRUE,F42,2022,LV,0.017929329,ConstructionN77TRUE,N77,0.017929329,0.017929329,0.017929329,0.017929329
F43,Construction,TRUE,F43,2022,LV,0.072680691,ConstructionN77TRUE,N77,0.072680691,0.072680691,0.072680691,0.072680691
M71,Construction,TRUE,M71,2022,LV,0.003969036,ConstructionN77TRUE,N77,0.003969036,0.003969036,0.003969036,0.003969036
N81,Construction,TRUE,N81,2022,LV,0.00302543,ConstructionN77TRUE,N77,0.00302543,0.00302543,0.00302543,0.00302543
C31,Construction,TRUE,C31,2022,LV,0.000464651,ConstructionN77TRUE,N77,0.000464651,0.000464651,0.000464651,0.000464651
F41,Construction,TRUE,F41,2023,LV,0.034847012,ConstructionN77TRUE,N77,0.034847012,0.034847012,0.034847012,0.034847012
F42,Construction,TRUE,F42,2023,LV,0.020418417,ConstructionN77TRUE,N77,0.020418417,0.020418417,0.020418417,0.020418417
F43,Construction,TRUE,F43,2023,LV,0.081991426,ConstructionN77TRUE,N77,0.081991426,0.081991426,0.081991426,0.081991426
M71,Construction,TRUE,M71,2023,LV,0.004959483,ConstructionN77TRUE,N77,0.004959483,0.004959483,0.004959483,0.004959483
N81,Construction,TRUE,N81,2023,LV,0.003402496,ConstructionN77TRUE,N77,0.003402496,0.003402496,0.003402496,0.003402496
C31,Construction,TRUE,C31,2023,LV,0.00079085,ConstructionN77TRUE,N77,0.00079085,0.00079085,0.00079085,0.00079085
F41,Construction,TRUE,F41,2008,MT,0.007589238,ConstructionN77TRUE,N77,0.007589238,0.007589238,0.007589238,0.007589238
F42,Construction,TRUE,F42,2008,MT,0.003884967,ConstructionN77TRUE,N77,0.003884967,0.003884967,0.003884967,0.003884967
F43,Construction,TRUE,F43,2008,MT,0.016013906,ConstructionN77TRUE,N77,0.016013906,0.016013906,0.016013906,0.016013906
M71,Construction,TRUE,M71,2008,MT,0.001392007,ConstructionN77TRUE,N77,0.001392007,0.001392007,0.001392007,0.001392007
N81,Construction,TRUE,N81,2008,MT,0.001122184,ConstructionN77TRUE,N77,0.001122184,0.001122184,0.001122184,0.001122184
C31,Construction,TRUE,C31,2008,MT,0.003896853,ConstructionN77TRUE,N77,0.003896853,0.003896853,0.003896853,0.003896853
F41,Construction,TRUE,F41,2009,MT,0.007231582,ConstructionN77TRUE,N77,0.007231582,0.007231582,0.007231582,0.007231582
F42,Construction,TRUE,F42,2009,MT,0.00372248,ConstructionN77TRUE,N77,0.00372248,0.00372248,0.00372248,0.00372248
F43,Construction,TRUE,F43,2009,MT,0.015333646,ConstructionN77TRUE,N77,0.015333646,0.015333646,0.015333646,0.015333646
M71,Construction,TRUE,M71,2009,MT,0.00139897,ConstructionN77TRUE,N77,0.00139897,0.00139897,0.00139897,0.00139897
N81,Construction,TRUE,N81,2009,MT,0.001420582,ConstructionN77TRUE,N77,0.001420582,0.001420582,0.001420582,0.001420582
C31,Construction,TRUE,C31,2009,MT,0.003607193,ConstructionN77TRUE,N77,0.003607193,0.003607193,0.003607193,0.003607193
F41,Construction,TRUE,F41,2010,MT,0.010310131,ConstructionN77TRUE,N77,0.010310131,0.010310131,0.010310131,0.010310131
F42,Construction,TRUE,F42,2010,MT,0.004856723,ConstructionN77TRUE,N77,0.004856723,0.004856723,0.004856723,0.004856723
F43,Construction,TRUE,F43,2010,MT,0.019558382,ConstructionN77TRUE,N77,0.019558382,0.019558382,0.019558382,0.019558382
M71,Construction,TRUE,M71,2010,MT,0.001562636,ConstructionN77TRUE,N77,0.001562636,0.001562636,0.001562636,0.001562636
N81,Construction,TRUE,N81,2010,MT,0.002164546,ConstructionN77TRUE,N77,0.002164546,0.002164546,0.002164546,0.002164546
C31,Construction,TRUE,C31,2010,MT,0.005263653,ConstructionN77TRUE,N77,0.005263653,0.005263653,0.005263653,0.005263653
F41,Construction,TRUE,F41,2011,MT,0.006726347,ConstructionN77TRUE,N77,0.006726347,0.006726347,0.006726347,0.006726347
F42,Construction,TRUE,F42,2011,MT,0.003444632,ConstructionN77TRUE,N77,0.003444632,0.003444632,0.003444632,0.003444632
F43,Construction,TRUE,F43,2011,MT,0.014078721,ConstructionN77TRUE,N77,0.014078721,0.014078721,0.014078721,0.014078721
M71,Construction,TRUE,M71,2011,MT,0.001536615,ConstructionN77TRUE,N77,0.001536615,0.001536615,0.001536615,0.001536615
N81,Construction,TRUE,N81,2011,MT,0.002444656,ConstructionN77TRUE,N77,0.002444656,0.002444656,0.002444656,0.002444656
C31,Construction,TRUE,C31,2011,MT,0.003753421,ConstructionN77TRUE,N77,0.003753421,0.003753421,0.003753421,0.003753421
F41,Construction,TRUE,F41,2012,MT,0.006221877,ConstructionN77TRUE,N77,0.006221877,0.006221877,0.006221877,0.006221877
F42,Construction,TRUE,F42,2012,MT,0.003369613,ConstructionN77TRUE,N77,0.003369613,0.003369613,0.003369613,0.003369613
F43,Construction,TRUE,F43,2012,MT,0.014070318,ConstructionN77TRUE,N77,0.014070318,0.014070318,0.014070318,0.014070318
M71,Construction,TRUE,M71,2012,MT,0.001587073,ConstructionN77TRUE,N77,0.001587073,0.001587073,0.001587073,0.001587073
N81,Construction,TRUE,N81,2012,MT,0.00262933,ConstructionN77TRUE,N77,0.00262933,0.00262933,0.00262933,0.00262933
C31,Construction,TRUE,C31,2012,MT,0.003610694,ConstructionN77TRUE,N77,0.003610694,0.003610694,0.003610694,0.003610694
F41,Construction,TRUE,F41,2013,MT,0.002578291,ConstructionN77TRUE,N77,0.002578291,0.002578291,0.002578291,0.002578291
F42,Construction,TRUE,F42,2013,MT,0.001528431,ConstructionN77TRUE,N77,0.001528431,0.001528431,0.001528431,0.001528431
F43,Construction,TRUE,F43,2013,MT,0.00613913,ConstructionN77TRUE,N77,0.00613913,0.00613913,0.00613913,0.00613913
M71,Construction,TRUE,M71,2013,MT,0.000770546,ConstructionN77TRUE,N77,0.000770546,0.000770546,0.000770546,0.000770546
N81,Construction,TRUE,N81,2013,MT,0.000600834,ConstructionN77TRUE,N77,0.000600834,0.000600834,0.000600834,0.000600834
C31,Construction,TRUE,C31,2013,MT,0.000738515,ConstructionN77TRUE,N77,0.000738515,0.000738515,0.000738515,0.000738515
F41,Construction,TRUE,F41,2014,MT,0.002900204,ConstructionN77TRUE,N77,0.002900204,0.002900204,0.002900204,0.002900204
F42,Construction,TRUE,F42,2014,MT,0.001823819,ConstructionN77TRUE,N77,0.001823819,0.001823819,0.001823819,0.001823819
F43,Construction,TRUE,F43,2014,MT,0.007268516,ConstructionN77TRUE,N77,0.007268516,0.007268516,0.007268516,0.007268516
M71,Construction,TRUE,M71,2014,MT,0.001075269,ConstructionN77TRUE,N77,0.001075269,0.001075269,0.001075269,0.001075269
N81,Construction,TRUE,N81,2014,MT,0.000820747,ConstructionN77TRUE,N77,0.000820747,0.000820747,0.000820747,0.000820747
C31,Construction,TRUE,C31,2014,MT,0.000651601,ConstructionN77TRUE,N77,0.000651601,0.000651601,0.000651601,0.000651601
F41,Construction,TRUE,F41,2015,MT,0.005967057,ConstructionN77TRUE,N77,0.005967057,0.005967057,0.005967057,0.005967057
F42,Construction,TRUE,F42,2015,MT,0.00364021,ConstructionN77TRUE,N77,0.00364021,0.00364021,0.00364021,0.00364021
F43,Construction,TRUE,F43,2015,MT,0.015127665,ConstructionN77TRUE,N77,0.015127665,0.015127665,0.015127665,0.015127665
M71,Construction,TRUE,M71,2015,MT,0.001657569,ConstructionN77TRUE,N77,0.001657569,0.001657569,0.001657569,0.001657569
N81,Construction,TRUE,N81,2015,MT,0.003553713,ConstructionN77TRUE,N77,0.003553713,0.003553713,0.003553713,0.003553713
C31,Construction,TRUE,C31,2015,MT,0.000522058,ConstructionN77TRUE,N77,0.000522058,0.000522058,0.000522058,0.000522058
F41,Construction,TRUE,F41,2016,MT,0.005294055,ConstructionN77TRUE,N77,0.005294055,0.005294055,0.005294055,0.005294055
F42,Construction,TRUE,F42,2016,MT,0.002880336,ConstructionN77TRUE,N77,0.002880336,0.002880336,0.002880336,0.002880336
F43,Construction,TRUE,F43,2016,MT,0.012763557,ConstructionN77TRUE,N77,0.012763557,0.012763557,0.012763557,0.012763557
M71,Construction,TRUE,M71,2016,MT,0.001704119,ConstructionN77TRUE,N77,0.001704119,0.001704119,0.001704119,0.001704119
N81,Construction,TRUE,N81,2016,MT,0.004837838,ConstructionN77TRUE,N77,0.004837838,0.004837838,0.004837838,0.004837838
C31,Construction,TRUE,C31,2016,MT,0.001245516,ConstructionN77TRUE,N77,0.001245516,0.001245516,0.001245516,0.001245516
F41,Construction,TRUE,F41,2017,MT,0.003629675,ConstructionN77TRUE,N77,0.003629675,0.003629675,0.003629675,0.003629675
F42,Construction,TRUE,F42,2017,MT,0.002102276,ConstructionN77TRUE,N77,0.002102276,0.002102276,0.002102276,0.002102276
F43,Construction,TRUE,F43,2017,MT,0.008513783,ConstructionN77TRUE,N77,0.008513783,0.008513783,0.008513783,0.008513783
M71,Construction,TRUE,M71,2017,MT,0.001609747,ConstructionN77TRUE,N77,0.001609747,0.001609747,0.001609747,0.001609747
N81,Construction,TRUE,N81,2017,MT,0.005574492,ConstructionN77TRUE,N77,0.005574492,0.005574492,0.005574492,0.005574492
C31,Construction,TRUE,C31,2017,MT,0.000826354,ConstructionN77TRUE,N77,0.000826354,0.000826354,0.000826354,0.000826354
F41,Construction,TRUE,F41,2018,MT,0.003323426,ConstructionN77TRUE,N77,0.003323426,0.003323426,0.003323426,0.003323426
F42,Construction,TRUE,F42,2018,MT,0.001773755,ConstructionN77TRUE,N77,0.001773755,0.001773755,0.001773755,0.001773755
F43,Construction,TRUE,F43,2018,MT,0.0073305,ConstructionN77TRUE,N77,0.0073305,0.0073305,0.0073305,0.0073305
M71,Construction,TRUE,M71,2018,MT,0.001457404,ConstructionN77TRUE,N77,0.001457404,0.001457404,0.001457404,0.001457404
N81,Construction,TRUE,N81,2018,MT,0.004432743,ConstructionN77TRUE,N77,0.004432743,0.004432743,0.004432743,0.004432743
C31,Construction,TRUE,C31,2018,MT,0.000732517,ConstructionN77TRUE,N77,0.000732517,0.000732517,0.000732517,0.000732517
F41,Construction,TRUE,F41,2019,MT,0.003536335,ConstructionN77TRUE,N77,0.003536335,0.003536335,0.003536335,0.003536335
F42,Construction,TRUE,F42,2019,MT,0.001883962,ConstructionN77TRUE,N77,0.001883962,0.001883962,0.001883962,0.001883962
F43,Construction,TRUE,F43,2019,MT,0.007788626,ConstructionN77TRUE,N77,0.007788626,0.007788626,0.007788626,0.007788626
M71,Construction,TRUE,M71,2019,MT,0.00136481,ConstructionN77TRUE,N77,0.00136481,0.00136481,0.00136481,0.00136481
N81,Construction,TRUE,N81,2019,MT,0.004328608,ConstructionN77TRUE,N77,0.004328608,0.004328608,0.004328608,0.004328608
C31,Construction,TRUE,C31,2019,MT,0.00065216,ConstructionN77TRUE,N77,0.00065216,0.00065216,0.00065216,0.00065216
F41,Construction,TRUE,F41,2020,MT,0.004185162,ConstructionN77TRUE,N77,0.004185162,0.004185162,0.004185162,0.004185162
F42,Construction,TRUE,F42,2020,MT,0.002437335,ConstructionN77TRUE,N77,0.002437335,0.002437335,0.002437335,0.002437335
F43,Construction,TRUE,F43,2020,MT,0.009377317,ConstructionN77TRUE,N77,0.009377317,0.009377317,0.009377317,0.009377317
M71,Construction,TRUE,M71,2020,MT,0.001633266,ConstructionN77TRUE,N77,0.001633266,0.001633266,0.001633266,0.001633266
N81,Construction,TRUE,N81,2020,MT,0.005178394,ConstructionN77TRUE,N77,0.005178394,0.005178394,0.005178394,0.005178394
C31,Construction,TRUE,C31,2020,MT,0.001175163,ConstructionN77TRUE,N77,0.001175163,0.001175163,0.001175163,0.001175163
F41,Construction,TRUE,F41,2021,MT,0.003585029,ConstructionN77TRUE,N77,0.003585029,0.003585029,0.003585029,0.003585029
F42,Construction,TRUE,F42,2021,MT,0.002097657,ConstructionN77TRUE,N77,0.002097657,0.002097657,0.002097657,0.002097657
F43,Construction,TRUE,F43,2021,MT,0.008253496,ConstructionN77TRUE,N77,0.008253496,0.008253496,0.008253496,0.008253496
M71,Construction,TRUE,M71,2021,MT,0.001525257,ConstructionN77TRUE,N77,0.001525257,0.001525257,0.001525257,0.001525257
N81,Construction,TRUE,N81,2021,MT,0.005440848,ConstructionN77TRUE,N77,0.005440848,0.005440848,0.005440848,0.005440848
C31,Construction,TRUE,C31,2021,MT,0.001010764,ConstructionN77TRUE,N77,0.001010764,0.001010764,0.001010764,0.001010764
F41,Construction,TRUE,F41,2022,MT,0.003206272,ConstructionN77TRUE,N77,0.003206272,0.003206272,0.003206272,0.003206272
F42,Construction,TRUE,F42,2022,MT,0.001767203,ConstructionN77TRUE,N77,0.001767203,0.001767203,0.001767203,0.001767203
F43,Construction,TRUE,F43,2022,MT,0.007163765,ConstructionN77TRUE,N77,0.007163765,0.007163765,0.007163765,0.007163765
M71,Construction,TRUE,M71,2022,MT,0.001335995,ConstructionN77TRUE,N77,0.001335995,0.001335995,0.001335995,0.001335995
N81,Construction,TRUE,N81,2022,MT,0.003615081,ConstructionN77TRUE,N77,0.003615081,0.003615081,0.003615081,0.003615081
C31,Construction,TRUE,C31,2022,MT,0.00035202,ConstructionN77TRUE,N77,0.00035202,0.00035202,0.00035202,0.00035202
F41,Construction,TRUE,F41,2023,MT,0.002224397,ConstructionN77TRUE,N77,0.002224397,0.002224397,0.002224397,0.002224397
F42,Construction,TRUE,F42,2023,MT,0.001447666,ConstructionN77TRUE,N77,0.001447666,0.001447666,0.001447666,0.001447666
F43,Construction,TRUE,F43,2023,MT,0.005810012,ConstructionN77TRUE,N77,0.005810012,0.005810012,0.005810012,0.005810012
M71,Construction,TRUE,M71,2023,MT,0.001496461,ConstructionN77TRUE,N77,0.001496461,0.001496461,0.001496461,0.001496461
N81,Construction,TRUE,N81,2023,MT,0.005598161,ConstructionN77TRUE,N77,0.005598161,0.005598161,0.005598161,0.005598161
C31,Construction,TRUE,C31,2023,MT,0,ConstructionN77TRUE,N77,0,0,0,0
F41,Construction,TRUE,F41,2008,NL,0.019417315,ConstructionN77TRUE,N77,0.019417315,0.019417315,0.019417315,0.019417315
F42,Construction,TRUE,F42,2008,NL,0.01018524,ConstructionN77TRUE,N77,0.01018524,0.01018524,0.01018524,0.01018524
F43,Construction,TRUE,F43,2008,NL,0.042076837,ConstructionN77TRUE,N77,0.042076837,0.042076837,0.042076837,0.042076837
M71,Construction,TRUE,M71,2008,NL,0.007161587,ConstructionN77TRUE,N77,0.007161587,0.007161587,0.007161587,0.007161587
N81,Construction,TRUE,N81,2008,NL,0.007025555,ConstructionN77TRUE,N77,0.007025555,0.007025555,0.007025555,0.007025555
C31,Construction,TRUE,C31,2008,NL,0.001822204,ConstructionN77TRUE,N77,0.001822204,0.001822204,0.001822204,0.001822204
F41,Construction,TRUE,F41,2009,NL,0.01908035,ConstructionN77TRUE,N77,0.01908035,0.01908035,0.01908035,0.01908035
F42,Construction,TRUE,F42,2009,NL,0.010072258,ConstructionN77TRUE,N77,0.010072258,0.010072258,0.010072258,0.010072258
F43,Construction,TRUE,F43,2009,NL,0.041550527,ConstructionN77TRUE,N77,0.041550527,0.041550527,0.041550527,0.041550527
M71,Construction,TRUE,M71,2009,NL,0.007179083,ConstructionN77TRUE,N77,0.007179083,0.007179083,0.007179083,0.007179083
N81,Construction,TRUE,N81,2009,NL,0.007229018,ConstructionN77TRUE,N77,0.007229018,0.007229018,0.007229018,0.007229018
C31,Construction,TRUE,C31,2009,NL,0.001827173,ConstructionN77TRUE,N77,0.001827173,0.001827173,0.001827173,0.001827173
F41,Construction,TRUE,F41,2010,NL,0.021602218,ConstructionN77TRUE,N77,0.021602218,0.021602218,0.021602218,0.021602218
F42,Construction,TRUE,F42,2010,NL,0.010176009,ConstructionN77TRUE,N77,0.010176009,0.010176009,0.010176009,0.010176009
F43,Construction,TRUE,F43,2010,NL,0.04097954,ConstructionN77TRUE,N77,0.04097954,0.04097954,0.04097954,0.04097954
M71,Construction,TRUE,M71,2010,NL,0.007482419,ConstructionN77TRUE,N77,0.007482419,0.007482419,0.007482419,0.007482419
N81,Construction,TRUE,N81,2010,NL,0.006895866,ConstructionN77TRUE,N77,0.006895866,0.006895866,0.006895866,0.006895866
C31,Construction,TRUE,C31,2010,NL,0.00213992,ConstructionN77TRUE,N77,0.00213992,0.00213992,0.00213992,0.00213992
F41,Construction,TRUE,F41,2011,NL,0.019996947,ConstructionN77TRUE,N77,0.019996947,0.019996947,0.019996947,0.019996947
F42,Construction,TRUE,F42,2011,NL,0.010240644,ConstructionN77TRUE,N77,0.010240644,0.010240644,0.010240644,0.010240644
F43,Construction,TRUE,F43,2011,NL,0.041855025,ConstructionN77TRUE,N77,0.041855025,0.041855025,0.041855025,0.041855025
M71,Construction,TRUE,M71,2011,NL,0.007405477,ConstructionN77TRUE,N77,0.007405477,0.007405477,0.007405477,0.007405477
N81,Construction,TRUE,N81,2011,NL,0.007180308,ConstructionN77TRUE,N77,0.007180308,0.007180308,0.007180308,0.007180308
C31,Construction,TRUE,C31,2011,NL,0.001872464,ConstructionN77TRUE,N77,0.001872464,0.001872464,0.001872464,0.001872464
F41,Construction,TRUE,F41,2012,NL,0.016399016,ConstructionN77TRUE,N77,0.016399016,0.016399016,0.016399016,0.016399016
F42,Construction,TRUE,F42,2012,NL,0.008881298,ConstructionN77TRUE,N77,0.008881298,0.008881298,0.008881298,0.008881298
F43,Construction,TRUE,F43,2012,NL,0.03708517,ConstructionN77TRUE,N77,0.03708517,0.03708517,0.03708517,0.03708517
M71,Construction,TRUE,M71,2012,NL,0.006538595,ConstructionN77TRUE,N77,0.006538595,0.006538595,0.006538595,0.006538595
N81,Construction,TRUE,N81,2012,NL,0.006555816,ConstructionN77TRUE,N77,0.006555816,0.006555816,0.006555816,0.006555816
C31,Construction,TRUE,C31,2012,NL,0.001628735,ConstructionN77TRUE,N77,0.001628735,0.001628735,0.001628735,0.001628735
F41,Construction,TRUE,F41,2013,NL,0.015793213,ConstructionN77TRUE,N77,0.015793213,0.015793213,0.015793213,0.015793213
F42,Construction,TRUE,F42,2013,NL,0.009362344,ConstructionN77TRUE,N77,0.009362344,0.009362344,0.009362344,0.009362344
F43,Construction,TRUE,F43,2013,NL,0.037604986,ConstructionN77TRUE,N77,0.037604986,0.037604986,0.037604986,0.037604986
M71,Construction,TRUE,M71,2013,NL,0.006496311,ConstructionN77TRUE,N77,0.006496311,0.006496311,0.006496311,0.006496311
N81,Construction,TRUE,N81,2013,NL,0.006949228,ConstructionN77TRUE,N77,0.006949228,0.006949228,0.006949228,0.006949228
C31,Construction,TRUE,C31,2013,NL,0.001437968,ConstructionN77TRUE,N77,0.001437968,0.001437968,0.001437968,0.001437968
F41,Construction,TRUE,F41,2014,NL,0.014561859,ConstructionN77TRUE,N77,0.014561859,0.014561859,0.014561859,0.014561859
F42,Construction,TRUE,F42,2014,NL,0.009157352,ConstructionN77TRUE,N77,0.009157352,0.009157352,0.009157352,0.009157352
F43,Construction,TRUE,F43,2014,NL,0.036495055,ConstructionN77TRUE,N77,0.036495055,0.036495055,0.036495055,0.036495055
M71,Construction,TRUE,M71,2014,NL,0.006532866,ConstructionN77TRUE,N77,0.006532866,0.006532866,0.006532866,0.006532866
N81,Construction,TRUE,N81,2014,NL,0.007426339,ConstructionN77TRUE,N77,0.007426339,0.007426339,0.007426339,0.007426339
C31,Construction,TRUE,C31,2014,NL,0.001528395,ConstructionN77TRUE,N77,0.001528395,0.001528395,0.001528395,0.001528395
F41,Construction,TRUE,F41,2015,NL,0.016210871,ConstructionN77TRUE,N77,0.016210871,0.016210871,0.016210871,0.016210871
F42,Construction,TRUE,F42,2015,NL,0.009889461,ConstructionN77TRUE,N77,0.009889461,0.009889461,0.009889461,0.009889461
F43,Construction,TRUE,F43,2015,NL,0.041097753,ConstructionN77TRUE,N77,0.041097753,0.041097753,0.041097753,0.041097753
M71,Construction,TRUE,M71,2015,NL,0.007556265,ConstructionN77TRUE,N77,0.007556265,0.007556265,0.007556265,0.007556265
N81,Construction,TRUE,N81,2015,NL,0.011568283,ConstructionN77TRUE,N77,0.011568283,0.011568283,0.011568283,0.011568283
C31,Construction,TRUE,C31,2015,NL,0.001588598,ConstructionN77TRUE,N77,0.001588598,0.001588598,0.001588598,0.001588598
F41,Construction,TRUE,F41,2016,NL,0.017180398,ConstructionN77TRUE,N77,0.017180398,0.017180398,0.017180398,0.017180398
F42,Construction,TRUE,F42,2016,NL,0.009347338,ConstructionN77TRUE,N77,0.009347338,0.009347338,0.009347338,0.009347338
F43,Construction,TRUE,F43,2016,NL,0.041420613,ConstructionN77TRUE,N77,0.041420613,0.041420613,0.041420613,0.041420613
M71,Construction,TRUE,M71,2016,NL,0.008127611,ConstructionN77TRUE,N77,0.008127611,0.008127611,0.008127611,0.008127611
N81,Construction,TRUE,N81,2016,NL,0.010847182,ConstructionN77TRUE,N77,0.010847182,0.010847182,0.010847182,0.010847182
